var-0,var-1,var-2,var-3,var-4,var-5,var-6,var-7,var-8,var-9,var-10,var-11,var-12,var-13,var-14,var-15,var-16,var-17,var-18,var-19,var-20,var-21,var-22,var-23,var-24,var-25,var-26,var-27,var-28,var-29,var-30,var-31,ETIQ
0.1735,0.1694,0.7985,0.525,0.179,0.5068,0.1969,0.8211,0.5246,0.5314,0.5042,0.5116,0.8243,0.4708,0.4823,0.1523,0.9138085290937443,0.14078081156272015,0.6562338169469214,0.35213517166947295,0.9369632374331576,0.9469069097807007,0.7635895324779882,0.5003808465127041,0.8972406000555753,0.8586331583608185,0.5216206347524995,0.09826467772657464,0.7318366467543408,0.6157474325954608,0.6840457368217564,0.36690558549235025,7
0.2255,0.1544,0.7864,0.5405,0.2174,0.4742,0.2035,0.7697,0.5655,0.5113,0.5716,0.516,0.8201,0.5046,0.5537,0.2143,0.2540994679409231,0.5769828545746006,0.4239610155017436,0.062038348565910284,0.1749706789922596,0.35953522670438476,0.5422032535775155,0.3580407373999631,0.36734508399576415,0.8060354865985079,0.6248769607600195,0.6527024215954076,0.5029570507936117,0.4986285038834919,0.5072632714285256,0.547253674900247,7
0.1675,0.1722,0.8399,0.5039,0.1712,0.4925,0.1607,0.8364,0.4987,0.4999,0.4943,0.4993,0.8274,0.5077,0.4995,0.1656,0.010838467599321056,0.6924124933472523,0.4840709064128802,0.597494617807262,0.022698223571407716,0.6440667662064548,0.5843064193631358,0.08540082340252397,0.20451951289199036,0.7744263014432465,0.5758885583938727,0.5531976661005674,0.5166699329070803,0.3018442116937428,0.5686643087634186,0.48279098112435215,7
0.1808,0.1515,0.8262,0.4979,0.1539,0.4855,0.1605,0.8477,0.514,0.4907,0.5065,0.4915,0.8315,0.5087,0.4952,0.1682,0.7773178042886596,0.858953585925134,0.8055307382987577,0.34715152709047004,0.7225222131854854,0.593717544657396,0.2120204044009537,0.14663417643016075,0.3663365737820953,0.4159397758634306,0.7864760838605636,0.12674728166733598,0.4115642853620546,0.4855910452597532,0.1832443725702291,0.13013232715886475,7
0.1525,0.1365,0.8155,0.5089,0.1248,0.5096,0.1532,0.875,0.4973,0.5306,0.5514,0.478,0.8289,0.5156,0.4955,0.1852,0.20090417510153313,0.7806844934820409,0.4255712934807103,0.8383612919055465,0.42255972015974796,0.8099742180957734,0.004724274756080171,0.6795286701935612,0.7706588186794301,0.42508810631624544,0.2295378839796224,0.4831526196820847,0.574426467677239,0.8392941887901133,0.7351974462604828,0.393178039652386,7
0.1877,0.2162,0.8364,0.5359,0.2038,0.4492,0.1819,0.8002,0.5212,0.4736,0.5531,0.4786,0.8247,0.5013,0.5144,0.2123,0.8849238958024104,0.7309617899952019,0.13920546243595366,0.9642398535387793,0.002672422657372553,0.3136724376222816,0.8802743594372067,0.21267286775810657,0.6367428776229084,0.5551111899729149,0.30012681882023495,0.6822907218235704,0.5585482818509235,0.6905152693634158,0.24066142248552075,0.32769720343522923,7
0.1255,0.1892,0.8673,0.498,0.1743,0.4655,0.1485,0.8008,0.4863,0.5338,0.4562,0.5243,0.8232,0.4745,0.5348,0.1497,0.9954341583096861,0.011786275046092087,0.27240223642718275,0.40300300286704593,0.9350811989832464,0.03890350495125716,0.5507580387877411,0.31310813581264396,0.33331501657884743,0.2756766734240901,0.47969176370194827,0.24154556752838144,0.17680903567592657,0.6208470409843703,0.4348758497076874,0.44400512557419103,7
0.2532,0.194,0.9492,0.6108,0.142,0.5046,0.1662,0.8502,0.6119,0.542,0.4685,0.6067,0.9272,0.447,0.568,0.1911,0.4206352388627037,0.4870673418421876,0.29368203694866446,0.17218593623874834,0.5119282649469654,0.5001790798027129,0.14408697896205758,0.7970637177775697,0.6246098525819163,0.7044741430314712,0.816474680755269,0.7221439866555928,0.44818147696492644,0.2898936196707873,0.5445510453187544,0.43126331263413825,7
0.163,0.1804,0.8377,0.5168,0.1912,0.5025,0.1487,0.8605,0.4967,0.5126,0.521,0.483,0.829,0.5055,0.4927,0.154,0.14781997482860332,0.4555138878908549,0.12359041988788466,0.0834135802311593,0.14340831944459387,0.25666343225342436,0.4519345326753428,0.7130322230441104,0.7888505348808266,0.636224462580446,0.3624526132299273,0.12625954555365362,0.3729513780378771,0.6185450172863168,0.3594437334902366,0.3306171160895725,7
0.1676,0.1766,0.7915,0.5236,0.2031,0.5138,0.1344,0.8637,0.4636,0.4687,0.5402,0.4695,0.8464,0.5206,0.4669,0.1704,0.6893263942477887,0.7455242536967777,0.8676877257696787,0.9030856377031012,0.057955878097669555,0.820896387678376,0.2869319133948771,0.08315707014863827,0.5958303230095437,0.6936576302646125,0.6659269417456593,0.6380595704141246,0.5817483551213463,0.6929225545079644,0.7101694080985395,0.8188106664261188,7
0.1518,0.1209,0.8633,0.5371,0.1983,0.5351,0.1165,0.8069,0.4609,0.5293,0.5021,0.5207,0.8849,0.5351,0.5087,0.185,0.7289136420925096,0.21537022680168671,0.646977696602416,0.47592130309830116,0.2476742037126789,0.3584177125581738,0.7828878783187644,0.08282832909881277,0.6291487152863748,0.08449665341092066,0.40490294338874977,0.8607052393912996,0.5614533474826073,0.8332615221287054,0.30322315946279804,0.2985395660632494,7
0.1785,0.1746,0.8369,0.5041,0.1737,0.4965,0.1648,0.8421,0.5008,0.5014,0.4897,0.5135,0.823,0.4955,0.4905,0.1559,0.06050805818764249,0.1773845625179884,0.10627574121300665,0.24983118956972916,0.8932322854985506,0.23347914106323853,0.2517017642949865,0.6548765395522572,0.5757579827138438,0.4619720563166587,0.4475083905375035,0.5728550865187287,0.6371503876769542,0.32607195735785877,0.8074229177513392,0.7510163462576058,7
0.1746,0.1929,0.8562,0.4817,0.1367,0.5071,0.164,0.8015,0.5128,0.5308,0.4702,0.5198,0.8186,0.5092,0.4794,0.1523,0.13556797397336162,0.7665572101323688,0.8095858849815883,0.7978007300976848,0.12266520027738625,0.7649182594351512,0.9181039752939426,0.17949847490882975,0.35723931713353674,0.6653249336926873,0.6443765579932755,0.26172836980257097,0.4675176923645652,0.2623820783251885,0.30692012019807663,0.543664242281517,7
0.1434,0.1626,0.8451,0.5278,0.1718,0.507,0.1911,0.8179,0.5088,0.4713,0.4686,0.5046,0.8664,0.4962,0.532,0.1799,0.7510281853562776,0.9216659358790783,0.8302704239616349,0.6311451239710197,0.8843551354629807,0.35624539423360857,0.13906173079937756,0.6969399133781695,0.4225371625245071,0.31528544856879387,0.3741899995994374,0.4589161098182248,0.41342489362374546,0.48669955744007104,0.2960202196244702,0.5370831873018095,7
0.1259,0.2116,0.7949,0.5243,0.2272,0.4825,0.0865,0.8521,0.4586,0.4198,0.5182,0.4527,0.7745,0.4157,0.5664,0.1373,0.49460544687976027,0.8947461210746641,0.9159692883095549,0.6308695937056236,0.5774538042830221,0.7402234468305319,0.7100644944505158,0.3510124061022363,0.6771764119208148,0.6358129603852517,0.5874097392249467,0.6356412627803981,0.11435289041290968,0.7888335060274575,0.4497624152816996,0.31994194721791974,7
0.1734,0.1616,0.8307,0.5123,0.1756,0.511,0.1752,0.8246,0.4907,0.4903,0.4889,0.4979,0.8307,0.4869,0.5089,0.1725,0.5701271375357337,0.34609788678858255,0.3019440289785823,0.8430945390090369,0.37034879378677554,0.2998685106277993,0.13006943670712068,0.8952874790279108,0.694625407152736,0.06456937562452365,0.4430235505892819,0.46029504127346293,0.7287357161981955,0.7344397943259182,0.14954276446980921,0.038768641027648536,7
0.0916,0.159,0.8703,0.477,0.1233,0.4238,0.2365,0.9217,0.3966,0.5555,0.4442,0.5717,0.7606,0.4907,0.4399,0.131,0.437912068399427,0.7144128084238212,0.11877196495506137,0.052836743992692226,0.12430726534047865,0.15098950906136377,0.7973936072010669,0.05368947999157481,0.5041420927362036,0.671088799992099,0.48293721065059814,0.5235346351585307,0.4867373403813572,0.6668315597340597,0.7918587541729808,0.7412850300719305,7
0.1454,0.1512,0.8287,0.5024,0.1801,0.5009,0.1585,0.8314,0.4993,0.5281,0.5148,0.5019,0.8144,0.4738,0.5027,0.1449,0.3642197346240915,0.01787654858480292,0.9042251921114814,0.8122818768002888,0.6862826054409387,0.967983141438847,0.9024030149063512,0.4905316422472399,0.24139434231203352,0.29768790000146944,0.38060800854347215,0.6047409932557558,0.783872754926055,0.16886431407593427,0.24232962451661427,0.4850183382354624,7
0.2223,0.2214,0.8614,0.5194,0.187,0.4868,0.1144,0.7692,0.4402,0.5239,0.5656,0.4572,0.7709,0.5449,0.4454,0.2352,0.4037957209296489,0.5727143318058353,0.6465903911422871,0.5901602097733171,0.07392165818743601,0.5734599147192347,0.4396434723650122,0.33187567195580125,0.6396418714309274,0.22480588621269218,0.5513125314808484,0.214596173075298,0.459365310893597,0.853103459367743,0.7299544792948199,0.39597099846733597,7
0.1697,0.1442,0.8258,0.5196,0.1458,0.4647,0.1765,0.8086,0.4639,0.5264,0.508,0.5329,0.8721,0.4815,0.4855,0.1412,0.016152821311631427,0.3444820053793185,0.28215525081275405,0.40086116537983274,0.6588160858933587,0.23709363800038297,0.17265342234171677,0.10541791612114415,0.7088711027143358,0.5512444564383784,0.2426305382992663,0.5432368515082847,0.36573967888445397,0.37090528085648644,0.3905165833000023,0.4266004745297352,7
0.2018,0.0811,0.8065,0.3982,0.1368,0.4712,0.0899,0.8691,0.43,0.4462,0.5422,0.5383,0.8648,0.4539,0.5651,0.2569,0.7398409515542884,0.07678069999208081,0.7573260375162485,0.2656850676028405,0.621140832838861,0.4071431990854819,0.48360862530749726,0.32145174879854865,0.46442458511670165,0.362244404767854,0.30589470676314284,0.429018777964903,0.7593938456216514,0.9328353041177012,0.3378700294202658,0.47457025474011094,7
0.1061,0.1269,0.8482,0.4258,0.2313,0.4968,0.1574,0.7887,0.5777,0.564,0.4389,0.4405,0.8323,0.4814,0.4778,0.1585,0.6467526805017307,0.2274533133739287,0.6523194412148191,0.19680059987417053,0.5638302941011598,0.8036204717776696,0.5480177769902992,0.23950064561926954,0.6660007802758533,0.5812426829540022,0.20027988983053097,0.8036228573755101,0.8200702623241178,0.3710346495558715,0.17157234659529963,0.38623700742978007,7
0.0791,0.1427,0.8489,0.4435,0.1791,0.5641,0.1611,0.7757,0.5068,0.5545,0.5903,0.5144,0.8971,0.5152,0.472,0.1034,0.7422946672573194,0.38992721993591584,0.7111004138790817,0.8237262943940394,0.9408942247283388,0.8437443072019192,0.8050683917090394,0.05128998759735892,0.6381157072777632,0.7440603934218223,0.8800402918316153,0.3378956437030218,0.5427031143052256,0.6546706789851126,0.7284255197252447,0.7916942822381124,7
0.1483,0.1732,0.8399,0.5151,0.1883,0.5147,0.153,0.8381,0.5114,0.4914,0.5008,0.5205,0.8189,0.4943,0.4784,0.1844,0.06134881433365158,0.21240487897678495,0.35476721522034527,0.9198068859860793,0.005181998268886767,0.8844337035005408,0.04007798086541736,0.18166724607067308,0.24051619179488865,0.6334011900845535,0.4697722164632263,0.8649151255771951,0.5697602803552163,0.16539767340580735,0.9147201787624946,0.6030623481399605,7
0.1561,0.1614,0.8198,0.5028,0.1785,0.5043,0.1572,0.8418,0.5055,0.489,0.5025,0.504,0.8191,0.4969,0.5107,0.1628,0.9603644034137199,0.7322969236716139,0.5714376682035149,0.9849536083529654,0.9040221074041045,0.6733251425582456,0.4143031438681769,0.3118399671315505,0.11088504873427751,0.8278347641254475,0.299643006729112,0.6539663292385816,0.6715326872516957,0.1975496751447328,0.759292003080171,0.527477928263887,7
0.2358,0.2114,0.8919,0.522,0.2265,0.4509,0.1017,0.8252,0.4267,0.491,0.5,0.4302,0.8955,0.5489,0.5485,0.1029,0.06679996713747594,0.4032649570424579,0.11030310725069647,0.9580710520457982,0.4772937235286131,0.2246931310098641,0.3594151269470831,0.44345863510692807,0.27012605328786354,0.3755868382600234,0.47354562408103157,0.5583970350450168,0.8003687996299731,0.801659170706661,0.3913584783682897,0.2634848730081472,7
0.1127,0.1195,0.8343,0.4751,0.1779,0.5414,0.1519,0.8907,0.4698,0.5336,0.5013,0.4981,0.7957,0.4836,0.5538,0.149,0.0810956415098325,0.10119440881773334,0.7109035445008657,0.18794714694444348,0.32884577844524954,0.451449580827889,0.18619925439438834,0.3256852297696049,0.08913890051079393,0.4399010346566954,0.38493580214089007,0.2896661885123187,0.3134925542998268,0.3939749646294005,0.6958487161880105,0.39684572048356437,7
0.1695,0.1654,0.8372,0.4967,0.1652,0.5013,0.1647,0.8324,0.498,0.4978,0.4987,0.496,0.834,0.5016,0.5034,0.1634,0.6720487214513852,0.9755171137446592,0.7400024226472034,0.7185170467622034,0.7136274298349901,0.9521525334108358,0.03636804682370143,0.845216994513488,0.48378462709271586,0.5336133251575895,0.32765316610383827,0.822142163198201,0.6346327366790228,0.6441630674780034,0.6271589424912796,0.29026487421893804,7
0.1651,0.0993,0.8942,0.5738,0.228,0.5118,0.1209,0.8677,0.5621,0.5243,0.4933,0.5013,0.7307,0.5689,0.6036,0.257,0.4464903791989996,0.4523408562738964,0.6917065102656914,0.9883191758986769,0.9451073971446416,0.5864379604823088,0.2884935146032629,0.802005849045131,0.5607680516503273,0.46084387271837846,0.6341268292646953,0.4007259727569549,0.15142552389905944,0.9178594433570225,0.2879293794787729,0.49269091282028826,7
0.1468,0.1851,0.8268,0.4657,0.0972,0.4282,0.213,0.8851,0.4926,0.5768,0.5559,0.4353,0.8875,0.4629,0.5735,0.1616,0.9716152659413676,0.2708535254660256,0.451541597217486,0.81364204205185,0.8226994679003914,0.6954272452911139,0.4952572989121472,0.4627687254464167,0.7065275843614341,0.34676006634138384,0.12754373739762886,0.41973074894363044,0.5434469665971167,0.7847854675434514,0.7909076513332951,0.3615538244390455,7
0.1704,0.1661,0.8281,0.5014,0.1607,0.4944,0.1622,0.8274,0.4989,0.5001,0.5047,0.4992,0.832,0.4989,0.4976,0.1719,0.8035974692148988,0.9179250908498319,0.3422567748452543,0.3588776178974903,0.7372668770419848,0.15140373719472544,0.9172514990281906,0.36208721657554654,0.3982970099596596,0.7590647773340999,0.4407658684538011,0.7456748886759151,0.6821043501050857,0.6372337730833203,0.528438194397819,0.6101800170327251,7
0.2203,0.2417,0.8377,0.5192,0.1986,0.6199,0.1004,0.7967,0.4818,0.3952,0.5979,0.3817,0.7405,0.5823,0.5084,0.1355,0.6892171469468367,0.09777576198336158,0.029242080179029184,0.968608028295288,0.25989685891271364,0.4304558435129684,0.944099063890154,0.39292774086255744,0.2683836368766077,0.24202140323614016,0.11522554223904077,0.6114193670517387,0.7045953542611975,0.10123184926058475,0.43442344631673946,0.7812126952628529,7
0.1665,0.1624,0.8355,0.504,0.1725,0.4968,0.1644,0.8291,0.4973,0.5057,0.5029,0.4972,0.8356,0.5023,0.5042,0.1691,0.13993897675362887,0.29341425320724523,0.49689780024756636,0.2942221379762251,0.6530781004652627,0.9982837207708616,0.2861639742112462,0.12618212183500344,0.5529926873423046,0.7030851788952552,0.41201757756532154,0.1742280128244987,0.2571728569047273,0.7351534111843095,0.3298089488531892,0.24977846678946747,7
0.1423,0.1743,0.8124,0.4755,0.1851,0.509,0.1533,0.8386,0.4873,0.5074,0.4754,0.4757,0.8494,0.5032,0.5065,0.1767,0.91228895567665,0.2472667432541229,0.9056421594927756,0.0673200450093342,0.292121122018145,0.2145274171013698,0.5438235217565013,0.7069156859377917,0.43933994001417137,0.780441403476445,0.20402865281641602,0.25512452390088974,0.722447298185578,0.6616814557711503,0.09161931224887376,0.4055111500553525,7
0.2151,0.1345,0.8584,0.5243,0.1987,0.4817,0.2183,0.8459,0.5101,0.4623,0.5375,0.5003,0.8733,0.5054,0.5164,0.1614,0.181683866816977,0.3265077959039685,0.8105894045583283,0.8710476338670272,0.7211525256251774,0.6952232901200626,0.9676875635543578,0.31183119724435426,0.2964214647965822,0.8940955965220054,0.5853990568784456,0.4479527181302463,0.47198634814542295,0.5639799828423449,0.9065503202525924,0.3956355601681917,7
0.1912,0.171,0.8574,0.4763,0.1629,0.5234,0.1546,0.8432,0.4894,0.4872,0.5236,0.4901,0.8385,0.5035,0.5094,0.1871,0.1503280944672769,0.2874901022548252,0.6308506141728055,0.7859669863083909,0.4487093823777528,0.3813499385714233,0.5547381228458761,0.5494813603665198,0.7525725834776515,0.23465060507186095,0.3221455876856812,0.709663905110659,0.7810186039600122,0.3510541482072355,0.7116367459377962,0.591056795792018,7
0.1666,0.1666,0.8343,0.5,0.1667,0.5015,0.168,0.8322,0.4986,0.4993,0.5012,0.4995,0.8321,0.4993,0.4985,0.1658,0.5590311731206097,0.5117633981677113,0.4305203656856984,0.6156111016717117,0.28944436711007615,0.36233079178061567,0.789873731976593,0.8347941553531695,0.36465949706872836,0.7636544203007596,0.32145165002388615,0.32082519618112965,0.4711333765782269,0.597494116134615,0.38766977515849016,0.5290846119778635,7
0.1857,0.126,0.8478,0.5095,0.1565,0.5481,0.176,0.8944,0.5084,0.4404,0.5067,0.5465,0.7724,0.5349,0.5554,0.1179,0.329074395197268,0.21298038403794095,0.5165192153403664,0.3485049481135848,0.2964482776678087,0.11581939002126262,0.46434647094220893,0.39312899626436903,0.623425320727231,0.6279765297065697,0.49956281545832437,0.7826156991223454,0.5885171568274168,0.4491893092511261,0.29396187963231607,0.5333650805345495,7
0.1754,0.177,0.814,0.4985,0.1698,0.5122,0.1851,0.8336,0.4952,0.5181,0.4897,0.508,0.8491,0.5123,0.5202,0.1494,0.33419126818580636,0.7088481683043213,0.26950376543545207,0.34112572186279466,0.7035436563076007,0.11185139499483909,0.3666122860902207,0.06176803998780234,0.36597261461031666,0.13522741584306017,0.7467460051040915,0.39079407935877447,0.4011425016766725,0.3789292995298268,0.20331493151503777,0.41086246839061635,7
0.1659,0.1409,0.828,0.5219,0.1471,0.47,0.145,0.8303,0.5045,0.4927,0.5138,0.4731,0.8213,0.4924,0.515,0.183,0.4554638734781734,0.532994216657147,0.9002452185758217,0.32945023632498793,0.24866180401981353,0.48489380099597945,0.29631122471804583,0.41206634202131165,0.4212691779890953,0.6179838786552345,0.6629288906793704,0.82986101368919,0.05119752275125925,0.6977899338567881,0.6521872935437669,0.5501097939265177,7
0.1698,0.1387,0.8361,0.4952,0.1431,0.5425,0.1725,0.8297,0.45,0.5084,0.5214,0.4646,0.8266,0.4562,0.5345,0.1994,0.31614606539602363,0.9703829418970223,0.25174515970133937,0.02723286735407726,0.4627502448915465,0.054575109215157735,0.7301378574467599,0.14857426794303763,0.9693697722032724,0.3889558999915629,0.06695643391128246,0.7210783887350901,0.14170530725225403,0.24776953418627068,0.2033334550499247,0.5962181827129583,7
0.1776,0.5057,0.1672,0.1734,0.1614,0.5087,0.4997,0.838,0.8385,0.1566,0.8325,0.1673,0.1649,0.4948,0.8293,0.5045,0.9128152543881322,0.6757343662491493,0.6287980264050818,0.6116966445508004,0.6503617618143995,0.1437492220477442,0.378755544030162,0.23944185510142169,0.2956257571693059,0.42986779633795347,0.658657527493451,0.42166198094639135,0.5122083548227653,0.9297317228728988,0.4718287215947817,0.35720018511282337,8
0.163,0.5197,0.1616,0.1843,0.1854,0.4906,0.5148,0.8321,0.8154,0.1467,0.842,0.1801,0.1828,0.502,0.8388,0.5146,0.9992826065821796,0.4962775286310882,0.5726474640634762,0.21951500773587118,0.030671876605699366,0.6150891842003828,0.09875839341178116,0.0401983266341972,0.6833825266197504,0.7228931090126643,0.7206364114144459,0.6521900457389047,0.4970481279123412,0.5830283716008942,0.49091018991994156,0.5886296485851217,8
0.172,0.5204,0.1694,0.2228,0.1693,0.4836,0.5456,0.8391,0.8663,0.108,0.8899,0.1462,0.2203,0.4474,0.8941,0.4789,0.3613551437441159,0.43299951411606574,0.46971622320719164,0.9238101580584073,0.6092218777080881,0.9043987700991142,0.4381168426725075,0.006334344593567964,0.3161406715521705,0.08251400852597984,0.4554468590359178,0.627662078295248,0.6141335814698364,0.4164260379232414,0.6037413955565826,0.5555946262931717,8
0.2662,0.4597,0.0859,0.282,0.2239,0.4729,0.4587,0.7302,0.9049,0.0885,0.7403,0.1436,0.2359,0.4849,0.7686,0.3988,0.16392492013181736,0.909847377623232,0.6910870759731165,0.5914525196177357,0.010827815483364978,0.15028512515469605,0.7969418802394985,0.8465968755861397,0.7669701473588856,0.8388713690025345,0.29304768425814787,0.6143512084892302,0.43548058197660766,0.23613270569054515,0.46764165621356435,0.5752603305709063,8
0.2471,0.5644,0.1187,0.2211,0.215,0.4884,0.5867,0.7903,0.8432,0.2412,0.8751,0.2483,0.1144,0.4104,0.8701,0.4383,0.36755271057909467,0.6703076710161274,0.7927814885010597,0.04552041103737359,0.36919015834730473,0.1948609672124414,0.08093857536417892,0.19654017669925083,0.9727768799624765,0.5207071732067856,0.6429999563655996,0.17021559480924903,0.289082041983564,0.8052921006494704,0.4489458513689186,0.7397572613447586,8
